year,co2,nonco2,aerosol.direct,aerosol.indirect,solar,volcanic,other,total
2027,2.3047107,0.9694131,-0.23361878,-0.62352016,0.059268125,0,0.257978915,2.7342319
2028,2.325468,0.9645612,-0.22721491,-0.61710618,0.043176875,0,0.251743015,2.740628
2029,2.3449722,0.9597663,-0.22081104,-0.61060627,0.032265625,0,0.245568685,2.7511555
2030,2.3632607,0.9550179,-0.2153605,-0.60436451,0.025655,0,0.23951001,2.7637186
2031,2.380384,0.9503079,-0.21181662,-0.59873963,0.07252875,0,0.2336278,2.8262922
2032,2.396125,0.9456576,-0.20922607,-0.59340248,0.14625187,0,0.22863418,2.9140401
2033,2.410389,0.9410975,-0.20663552,-0.58800985,0.18119062,0,0.22447055,2.9625023
2034,2.4234322,0.9366385,-0.20404496,-0.58256041,0.19056187,0,0.2203665,2.9843937
2035,2.4353984,0.9322865,-0.20145441,-0.57705278,0.17415125,0,0.21632704,2.979656
2036,2.446341,0.928046,-0.19886386,-0.57148551,0.13018687,0,0.2123496,2.9465741
2037,2.4562751,0.9239233,-0.19627331,-0.56585712,0.086078125,0,0.208424805,2.9125709
2038,2.4651311,0.9199093,-0.19368275,-0.56016606,0.059268125,0,0.204545585,2.8950053
2039,2.4728117,0.9159837,-0.1910922,-0.5544107,0.043176875,0,0.200702625,2.887172
2040,2.4792816,0.9121317,-0.1890899,-0.54927763,0.032265625,0,0.197070005,2.8823814
2041,2.4845592,0.9083448,-0.18826409,-0.54547255,0.025655,0,0.19382564,2.878648
2042,2.4890285,0.9044256,-0.18802652,-0.54233168,0.07252875,0,0.19075085,2.9263755
2043,2.492932,0.9001644,-0.18778896,-0.5391728,0.14625187,0,0.18757519,2.9999617
2044,2.4962599,0.8955727,-0.1875514,-0.53599568,0.18119062,0,0.18425566,3.0337318
2045,2.4992093,0.8907008,-0.18731383,-0.53280007,0.19056187,0,0.18080863,3.0411667
2046,2.5018786,0.88559,-0.18707627,-0.52958574,0.17415125,0,0.17724216,3.0222
2047,2.5042823,0.8802749,-0.18683871,-0.52635242,0.13018687,0,0.17357226,2.9751252
2048,2.5063985,0.8747896,-0.18660114,-0.52309987,0.086078125,0,0.169851285,2.9274165
2049,2.5081234,0.8691492,-0.18636358,-0.51982781,0.059268125,0,0.166117665,2.896467
2050,2.5093272,0.8633559,-0.18649316,-0.51698965,0.043176875,0,0.162414635,2.8747918
2051,2.5099484,0.8574152,-0.18735704,-0.51504389,0.032265625,0,0.158761705,2.85599
2052,2.5100591,0.8515233,-0.18858807,-0.51354351,0.025655,0,0.15503288,2.8401387
2053,2.5097348,0.8458588,-0.1898191,-0.51203647,0.07252875,0,0.15120812,2.8774749
2054,2.5088698,0.8403682,-0.19105013,-0.5105227,0.14625187,0,0.14735746,2.9412745
2055,2.5074795,0.8350142,-0.19228115,-0.50900215,0.18119062,0,0.14347038,2.9658714
2056,2.5057709,0.8298023,-0.19351218,-0.50747474,0.19056187,0,0.13955115,2.9646993
2057,2.5038579,0.8247332,-0.19474321,-0.50594043,0.17415125,0,0.13560249,2.9376612
2058,2.501764,0.819806,-0.19597424,-0.50439915,0.13018687,0,0.13162632,2.8830098
2059,2.4994739,0.8150227,-0.19720527,-0.50285082,0.086078125,0,0.127625165,2.8281438
2060,2.4968871,0.810371,-0.19806219,-0.50095381,0.059268125,0,0.123637775,2.791148
2061,2.4938736,0.8058283,-0.19817092,-0.49836308,0.043176875,0,0.119715825,2.7660606
2062,2.4903603,0.801534,-0.19790554,-0.49541556,0.032265625,0,0.115527075,2.7463659
2063,2.4863346,0.7976189,-0.19764017,-0.4924515,0.025655,0,0.11109847,2.7306153
2064,2.4818104,0.7940447,-0.19737479,-0.48947069,0.07252875,0,0.10679583,2.7683342
2065,2.4767013,0.7907496,-0.19710942,-0.48647291,0.14625187,0,0.10259576,2.8327162
2066,2.4710359,0.7876889,-0.19684404,-0.48345794,0.18119062,0,0.09848126,2.8580947
2067,2.4650351,0.784859,-0.19657867,-0.48042555,0.19056187,0,0.09445125,2.857903
2068,2.4588226,0.7822529,-0.19631329,-0.4773755,0.17415125,0,0.09050324,2.8320412
2069,2.4524283,0.7798632,-0.19604792,-0.47430755,0.13018687,0,0.0866344,2.7787573
2070,2.4458415,0.7776856,-0.19532022,-0.47126795,0.086078125,0,0.082910645,2.7259277
2071,2.4389631,0.7757026,-0.19366789,-0.46830423,0.059268125,0,0.079389695,2.6913514
2072,2.431899,0.7738647,-0.19155324,-0.4653714,0.043176875,0,0.076008665,2.6680246
2073,2.4248023,0.7721296,-0.18943859,-0.46242324,0.032265625,0,0.072690805,2.6500265
2074,2.4176432,0.7704841,-0.18732394,-0.45945957,0.025655,0,0.06941191,2.6364107
2075,2.41042,0.7689169,-0.18520929,-0.45648019,0.07252875,0,0.06616663,2.6763428
2076,2.4030304,0.767391,-0.18309464,-0.45348492,0.14625187,0,0.06294029,2.743034
2077,2.3954915,0.7658839,-0.18097999,-0.45047356,0.18119062,0,0.05972353,2.770836
2078,2.3880151,0.7644109,-0.17886533,-0.44744592,0.19056187,0,0.05652198,2.7731986
2079,2.3807154,0.7629824,-0.17675068,-0.44440179,0.17415125,0,0.05333922,2.7500358
2080,2.3736122,0.7616064,-0.17466102,-0.44163215,0.13018687,0,0.0502071,2.6993194
2081,2.3666866,0.7602926,-0.17262134,-0.43943157,0.086078125,0,0.047156085,2.6481605
2082,2.3598753,0.7590056,-0.17060664,-0.43751352,0.059268125,0,0.044487635,2.6145165
2083,2.3530811,0.7577023,-0.16859195,-0.43558794,0.043176875,0,0.042162015,2.5919424
2084,2.3462297,0.7563777,-0.16657726,-0.43365476,0.032265625,0,0.039836395,2.5744774
2085,2.3393069,0.7550304,-0.16456256,-0.4317139,0.025655,0,0.03750896,2.5612248
2086,2.3323137,0.7536595,-0.16254787,-0.4297653,0.07252875,0,0.03517852,2.6013673
2087,2.3251533,0.752238,-0.16053317,-0.42780889,0.14625187,0,0.03283359,2.6681347
2088,2.3178475,0.7507519,-0.15851848,-0.42584459,0.18119062,0,0.03046785,2.6958948
2089,2.3106122,0.7492239,-0.15650379,-0.42387233,0.19056187,0,0.02808955,2.6981114
2090,2.3035641,0.7476704,-0.15456981,-0.42178377,0.17415125,0,0.02569963,2.6747318
2091,2.296724,0.7461052,-0.15279728,-0.41946976,0.13018687,0,0.02330307,2.6240521
2092,2.290138,0.7445368,-0.15110546,-0.41703737,0.086078125,0,0.020823505,2.5734336
2093,2.2837587,0.7429588,-0.14941365,-0.41459447,0.059268125,0,0.018274695,2.5402522
2094,2.2774439,0.7413619,-0.14772183,-0.41214096,0.043176875,0,0.015752815,2.5178727
2095,2.2711242,0.7397406,-0.14603002,-0.40967674,0.032265625,0,0.013254335,2.500678
2096,2.2647858,0.7380929,-0.1443382,-0.4072017,0.025655,0,0.0107775,2.4877713
2097,2.258431,0.736417,-0.14264639,-0.40471572,0.07252875,0,0.00832066,2.5283353
2098,2.2519641,0.7346863,-0.14095457,-0.40221871,0.14625187,0,0.00587211,2.5956011
2099,2.2454088,0.7328865,-0.13926276,-0.39971054,0.18119062,0,0.00342558,2.6239382
2100,2.2389825,0.7310399,-0.1379939,-0.39782309,0.19056187,0,0.00104532,2.6258126
2101,2.2328054,0.729163,-0.13757094,-0.39719252,0.17415125,0,-0.00120269,2.6001535
2102,2.2268864,0.727335,-0.13757094,-0.39719252,0.13018687,0,-0.00272431,2.5469205
2103,2.221186,0.7256289,-0.13757094,-0.39719252,0.086078125,0,-0.003553865,2.4945757
2104,2.2155882,0.7240345,-0.13757094,-0.39719252,0.059268125,0,-0.004319165,2.4598082
2105,2.2099553,0.7225328,-0.13757094,-0.39719252,0.043176875,0,-0.005027115,2.4358744
2106,2.2042217,0.7211102,-0.13757094,-0.39719252,0.032265625,0,-0.005683265,2.4171508
2107,2.1983782,0.7197575,-0.13757094,-0.39719252,0.025655,0,-0.00629084,2.4027364
2108,2.1924314,0.7184664,-0.13757094,-0.39719252,0.07252875,0,-0.00685319,2.4418099
2109,2.1862897,0.7172045,-0.13757094,-0.39719252,0.14625187,0,-0.00738291,2.5075997
2110,2.1799813,0.7159525,-0.13757094,-0.39719252,0.18119062,0,-0.00788756,2.5344734
2111,2.1737277,0.7147276,-0.13757094,-0.39719252,0.19056187,0,-0.00836011,2.5358936
2112,2.1676485,0.713541,-0.13757094,-0.39719252,0.17415125,0,-0.00879559,2.5117817
2113,2.1617657,0.712402,-0.13757094,-0.39719252,0.13018687,0,-0.00919041,2.4604007
2114,2.1560603,0.7113211,-0.13757094,-0.39719252,0.086078125,0,-0.009539865,2.4091562
2115,2.1504259,0.7102955,-0.13757094,-0.39719252,0.059268125,0,-0.009845265,2.3753808
2116,2.1447308,0.7093128,-0.13757094,-0.39719252,0.043176875,0,-0.010111615,2.3523454
2117,2.1389132,0.7083648,-0.13757094,-0.39719252,0.032265625,0,-0.010342065,2.3344381
2118,2.1329671,0.7074472,-0.13757094,-0.39719252,0.025655,0,-0.01053854,2.3207673
2119,2.1269012,0.7065561,-0.13757094,-0.39719252,0.07252875,0,-0.01070219,2.3605204
2120,2.1206262,0.7056632,-0.13757094,-0.39719252,0.14625187,0,-0.01084461,2.4269332
2121,2.1141725,0.7047529,-0.13757094,-0.39719252,0.18119062,0,-0.01097196,2.4543806
2122,2.1077635,0.7038449,-0.13757094,-0.39719252,0.19056187,0,-0.01107621,2.4563306
2123,2.1015189,0.702953,-0.13757094,-0.39719252,0.17415125,0,-0.01115129,2.4327084
2124,2.0954603,0.7020886,-0.13757094,-0.39719252,0.13018687,0,-0.01119261,2.3817797
2125,2.0895682,0.7012643,-0.13757094,-0.39719252,0.086078125,0,-0.011201865,2.3309453
2126,2.0837359,0.7004787,-0.13757094,-0.39719252,0.059268125,0,-0.011192665,2.2975266
2127,2.0778923,0.6997216,-0.13757094,-0.39719252,0.043176875,0,-0.011176415,2.2748509
2128,2.072031,0.6989861,-0.13757094,-0.39719252,0.032265625,0,-0.011155765,2.2573635
2129,2.0661393,0.6982691,-0.13757094,-0.39719252,0.025655,0,-0.01113184,2.2441681
2130,2.0602228,0.6975678,-0.13757094,-0.39719252,0.07252875,0,-0.01110569,2.2844502
2131,2.0541892,0.6968552,-0.13757094,-0.39719252,0.14625187,0,-0.01108851,2.3514443
2132,2.0480671,0.6961166,-0.13757094,-0.39719252,0.18119062,0,-0.01108596,2.3795249
2133,2.042078,0.6953724,-0.13757094,-0.39719252,0.19056187,0,-0.01108971,2.3821591
2134,2.036339,0.694637,-0.13757094,-0.39719252,0.17415125,0,-0.01109369,2.3592701
2135,2.0308689,0.6939221,-0.13757094,-0.39719252,0.13018687,0,-0.01109281,2.3091216
2136,2.0256453,0.693241,-0.13757094,-0.39719252,0.086078125,0,-0.011081965,2.259119
2137,2.0205592,0.6925926,-0.13757094,-0.39719252,0.059268125,0,-0.011061065,2.2265954
2138,2.0154773,0.6919671,-0.13757094,-0.39719252,0.043176875,0,-0.011034615,2.2048232
2139,2.0103375,0.6913582,-0.13757094,-0.39719252,0.032265625,0,-0.011004965,2.1881929
2140,2.005134,0.6907631,-0.13757094,-0.39719252,0.025655,0,-0.01097324,2.1758154
2141,1.9998754,0.6901796,-0.13757094,-0.39719252,0.07252875,0,-0.01094049,2.2168798
2142,1.994473,0.689581,-0.13757094,-0.39719252,0.14625187,0,-0.01091741,2.284625
2143,1.9889589,0.6889531,-0.13757094,-0.39719252,0.18119062,0,-0.01090986,2.3134293
2144,1.9835568,0.6883164,-0.13757094,-0.39719252,0.19056187,0,-0.01090931,2.3167623
2145,1.978385,0.6876854,-0.13757094,-0.39719252,0.17415125,0,-0.01090959,2.2945486
2146,1.9734625,0.6870721,-0.13757094,-0.39719252,0.13018687,0,-0.01090561,2.2450524
2147,1.9687675,0.6864896,-0.13757094,-0.39719252,0.086078125,0,-0.010892065,2.1956797
2148,1.9641912,0.6859372,-0.13757094,-0.39719252,0.059268125,0,-0.010869065,2.163764
2149,1.9596012,0.6854053,-0.13757094,-0.39719252,0.043176875,0,-0.010840815,2.1425791
2150,1.9549366,0.6848879,-0.13757094,-0.39719252,0.032265625,0,-0.010809865,2.1265168
2151,1.9501929,0.684382,-0.13757094,-0.39719252,0.025655,0,-0.01077694,2.1146895
2152,1.9453798,0.6838858,-0.13757094,-0.39719252,0.07252875,0,-0.01074339,2.1562875
2153,1.94041,0.6833726,-0.13757094,-0.39719252,0.14625187,0,-0.01071961,2.2245514
2154,1.935317,0.6828287,-0.13757094,-0.39719252,0.18119062,0,-0.01071156,2.2538613
2155,1.9303255,0.6822745,-0.13757094,-0.39719252,0.19056187,0,-0.01071081,2.2576876
2156,1.9255537,0.6817244,-0.13757094,-0.39719252,0.17415125,0,-0.01071089,2.235955
2157,1.9210204,0.6811905,-0.13757094,-0.39719252,0.13018687,0,-0.01070691,2.1869274
2158,1.9167032,0.6806857,-0.13757094,-0.39719252,0.086078125,0,-0.010693465,2.1380101
2159,1.9124933,0.6802097,-0.13757094,-0.39719252,0.059268125,0,-0.010670765,2.1065369
2160,1.9082585,0.6797527,-0.13757094,-0.39719252,0.043176875,0,-0.010642815,2.0857818
2161,1.9039389,0.6793088,-0.13757094,-0.39719252,0.032265625,0,-0.010612165,2.0701377
2162,1.8995305,0.6788753,-0.13757094,-0.39719252,0.025655,0,-0.01057984,2.0587175
2163,1.8950438,0.6784502,-0.13757094,-0.39719252,0.07252875,0,-0.01054669,2.1007126
2164,1.8903925,0.6780071,-0.13757094,-0.39719252,0.14625187,0,-0.01052351,2.1693645
2165,1.8856113,0.6775325,-0.13757094,-0.39719252,0.18119062,0,-0.01051616,2.1990548
2166,1.8809255,0.6770464,-0.13757094,-0.39719252,0.19056187,0,-0.01051581,2.2032545
2167,1.8764529,0.6765636,-0.13757094,-0.39719252,0.17415125,0,-0.01051659,2.1818877
2168,1.8722118,0.6760958,-0.13757094,-0.39719252,0.13018687,0,-0.01051321,2.1332178
2169,1.8681792,0.6756562,-0.13757094,-0.39719252,0.086078125,0,-0.010500465,2.0846496
2170,1.864246,0.6752443,-0.13757094,-0.39719252,0.059268125,0,-0.010478465,2.0535165
2171,1.8602804,0.6748504,-0.13757094,-0.39719252,0.043176875,0,-0.010451315,2.0330929
2172,1.8562229,0.6744685,-0.13757094,-0.39719252,0.032265625,0,-0.010421365,2.0177722
2173,1.8520701,0.6740963,-0.13757094,-0.39719252,0.025655,0,-0.01038974,2.0066682
2174,1.847833,0.6737315,-0.13757094,-0.39719252,0.07252875,0,-0.01035729,2.0489725
2175,1.8434262,0.6733481,-0.13757094,-0.39719252,0.14625187,0,-0.01033491,2.1179278
2176,1.8388855,0.6729325,-0.13757094,-0.39719252,0.18119062,0,-0.01032826,2.1479169
2177,1.8344364,0.6725047,-0.13757094,-0.39719252,0.19056187,0,-0.01032861,2.1524109
2178,1.8301965,0.6720793,-0.13757094,-0.39719252,0.17415125,0,-0.01033009,2.1313335
2179,1.8261833,0.6716683,-0.13757094,-0.39719252,0.13018687,0,-0.01032741,2.0829476
2180,1.8223732,0.6712846,-0.13757094,-0.39719252,0.086078125,0,-0.010315365,2.0346571
2181,1.8186569,0.6709277,-0.13757094,-0.39719252,0.059268125,0,-0.010294065,2.0037952
2182,1.8149026,0.6705881,-0.13757094,-0.39719252,0.043176875,0,-0.010267515,1.9836366
2183,1.8110514,0.6702598,-0.13757094,-0.39719252,0.032265625,0,-0.010238265,1.9685751
2184,1.8071004,0.6699403,-0.13757094,-0.39719252,0.025655,0,-0.01020734,1.9577249
2185,1.8030608,0.6696277,-0.13757094,-0.39719252,0.07252875,0,-0.01017559,2.0002782
2186,1.7988483,0.6692957,-0.13757094,-0.39719252,0.14625187,0,-0.01015381,2.0694786
2187,1.7944994,0.6689311,-0.13757094,-0.39719252,0.18119062,0,-0.01014776,2.0997099
2188,1.79024,0.6685537,-0.13757094,-0.39719252,0.19056187,0,-0.01014881,2.1044433
2189,1.786187,0.6681781,-0.13757094,-0.39719252,0.17415125,0,-0.01015079,2.0836021
2190,1.7823575,0.6678163,-0.13757094,-0.39719252,0.13018687,0,-0.01014881,2.0354484
2191,1.7787272,0.667481,-0.13757094,-0.39719252,0.086078125,0,-0.010137365,1.9873855
2192,1.7751863,0.6671719,-0.13757094,-0.39719252,0.059268125,0,-0.010116665,1.9567462
2193,1.7716033,0.6668794,-0.13757094,-0.39719252,0.043176875,0,-0.010090715,1.9368054
2194,1.7679196,0.6665976,-0.13757094,-0.39719252,0.032265625,0,-0.010062065,1.9219573
2195,1.7641328,0.666324,-0.13757094,-0.39719252,0.025655,0,-0.01003164,1.9113167
2196,1.7602545,0.6660566,-0.13757094,-0.39719252,0.07252875,0,-0.01000049,1.9540759
2197,1.7562009,0.6657696,-0.13757094,-0.39719252,0.14625187,0,-0.00997931,2.0234796
2198,1.7520098,0.6654492,-0.13757094,-0.39719252,0.18119062,0,-0.00997376,2.0539124
2199,1.7479067,0.6651158,-0.13757094,-0.39719252,0.19056187,0,-0.00997531,2.0588456
2200,1.7440085,0.6647835,-0.13757094,-0.39719252,0.17415125,0,-0.00997779,2.038202
2201,1.7403314,0.6644645,-0.13757094,-0.39719252,0.13018687,0,-0.00997631,1.990243
2202,1.7368505,0.6641714,-0.13757094,-0.39719252,0.086078125,0,-0.009965265,1.9423713
2203,1.7334556,0.6639039,-0.13757094,-0.39719252,0.059268125,0,-0.009945065,1.9119191
2204,1.7300154,0.6636525,-0.13757094,-0.39719252,0.043176875,0,-0.009919715,1.8921616
2205,1.7264716,0.6634112,-0.13757094,-0.39719252,0.032265625,0,-0.009891565,1.8774934
2206,1.7228221,0.6631777,-0.13757094,-0.39719252,0.025655,0,-0.00986164,1.8670297
2207,1.7190789,0.6629498,-0.13757094,-0.39719252,0.07252875,0,-0.00983089,1.9099631
2208,1.7151591,0.6627018,-0.13757094,-0.39719252,0.14625187,0,-0.00981011,1.9795392
2209,1.711101,0.6624202,-0.13757094,-0.39719252,0.18119062,0,-0.00980506,2.0101433
2210,1.7071304,0.6621251,-0.13757094,-0.39719252,0.19056187,0,-0.00980701,2.0152469
2211,1.7033636,0.6618307,-0.13757094,-0.39719252,0.17415125,0,-0.00980989,1.9947722
2212,1.6998162,0.6615491,-0.13757094,-0.39719252,0.13018687,0,-0.00980881,1.9469799
2213,1.6964625,0.661293,-0.13757094,-0.39719252,0.086078125,0,-0.009798265,1.8992719
2214,1.6931922,0.6610618,-0.13757094,-0.39719252,0.059268125,0,-0.009778465,1.8689802
2215,1.6898739,0.6608463,-0.13757094,-0.39719252,0.043176875,0,-0.009753515,1.8493801
2216,1.6864497,0.6606404,-0.13757094,-0.39719252,0.032265625,0,-0.009725665,1.8348666
2217,1.6829179,0.6604419,-0.13757094,-0.39719252,0.025655,0,-0.00969624,1.8245551
2218,1.6792907,0.6602486,-0.13757094,-0.39719252,0.07252875,0,-0.00966589,1.8676387
2219,1.6754859,0.6600348,-0.13757094,-0.39719252,0.14625187,0,-0.00964551,1.9373636
2220,1.6715426,0.6597871,-0.13757094,-0.39719252,0.18119062,0,-0.00964076,1.9681161
2221,1.6676867,0.6595255,-0.13757094,-0.39719252,0.19056187,0,-0.00964311,1.9733675
2222,1.664034,0.6592643,-0.13757094,-0.39719252,0.17415125,0,-0.00964639,1.9530397
2223,1.6605993,0.6590154,-0.13757094,-0.39719252,0.13018687,0,-0.00964561,1.9053925
2224,1.6573564,0.6587916,-0.13757094,-0.39719252,0.086078125,0,-0.009635365,1.8578273
2225,1.6541946,0.6585923,-0.13757094,-0.39719252,0.059268125,0,-0.009615965,1.8276756
2226,1.6509826,0.6584081,-0.13757094,-0.39719252,0.043176875,0,-0.009591315,1.8082128
2227,1.6476627,0.6582334,-0.13757094,-0.39719252,0.032265625,0,-0.009563865,1.7938344
2228,1.6442337,0.6580655,-0.13757094,-0.39719252,0.025655,0,-0.00953474,1.783656
2229,1.640708,0.6579025,-0.13757094,-0.39719252,0.07252875,0,-0.00950479,1.826871
2230,1.637004,0.6577187,-0.13757094,-0.39719252,0.14625187,0,-0.00948471,1.8967264
2231,1.6331618,0.6575007,-0.13757094,-0.39719252,0.18119062,0,-0.00948036,1.9276093
2232,1.629407,0.6572685,-0.13757094,-0.39719252,0.19056187,0,-0.00948291,1.932991
2233,1.625855,0.6570364,-0.13757094,-0.39719252,0.17415125,0,-0.00948649,1.9127927
2234,1.6225202,0.6568161,-0.13757094,-0.39719252,0.13018687,0,-0.00948601,1.8652737
2235,1.6193754,0.6566206,-0.13757094,-0.39719252,0.086078125,0,-0.009476065,1.8178346
2236,1.6163097,0.6564492,-0.13757094,-0.39719252,0.059268125,0,-0.009456965,1.7878066
2237,1.6131919,0.6562926,-0.13757094,-0.39719252,0.043176875,0,-0.009432615,1.7684653
2238,1.6099646,0.6561451,-0.13757094,-0.39719252,0.032265625,0,-0.009405465,1.7542064
2239,1.6066269,0.6560041,-0.13757094,-0.39719252,0.025655,0,-0.00937664,1.7441459
2240,1.6031914,0.6558677,-0.13757094,-0.39719252,0.07252875,0,-0.00934699,1.7874774
2241,1.5995773,0.6557102,-0.13757094,-0.39719252,0.14625187,0,-0.00932721,1.8574487
2242,1.5958252,0.6555183,-0.13757094,-0.39719252,0.18119062,0,-0.00932316,1.8884475
2243,1.592161,0.6553118,-0.13757094,-0.39719252,0.19056187,0,-0.00932591,1.8939453
2244,1.5886994,0.6551053,-0.13757094,-0.39719252,0.17415125,0,-0.00932989,1.8738626
2245,1.5854541,0.6549103,-0.13757094,-0.39719252,0.13018687,0,-0.00932971,1.8264581
2246,1.5823976,0.6547395,-0.13757094,-0.39719252,0.086078125,0,-0.009319965,1.7791318
2247,1.5794181,0.6545928,-0.13757094,-0.39719252,0.059268125,0,-0.009301165,1.7492144
2248,1.576385,0.6544603,-0.13757094,-0.39719252,0.043176875,0,-0.009277015,1.7299817
2249,1.5732409,0.6543368,-0.13757094,-0.39719252,0.032265625,0,-0.009250265,1.7158296
2250,1.5699853,0.6542194,-0.13757094,-0.39719252,0.025655,0,-0.00922164,1.7058746
2251,1.5666311,0.6541063,-0.13757094,-0.39719252,0.07252875,0,-0.00919219,1.7493105
2252,1.563098,0.653972,-0.13757094,-0.39719252,0.14625187,0,-0.00917271,1.8193857
2253,1.5594276,0.6538028,-0.13757094,-0.39719252,0.18119062,0,-0.00916876,1.8504888
2254,1.5558453,0.6536192,-0.13757094,-0.39719252,0.19056187,0,-0.00917191,1.856091
2255,1.5524658,0.6534349,-0.13757094,-0.39719252,0.17415125,0,-0.00917589,1.8361126
2256,1.5493019,0.6532621,-0.13757094,-0.39719252,0.13018687,0,-0.00917601,1.7888114
2257,1.5463254,0.6531132,-0.13757094,-0.39719252,0.086078125,0,-0.009166565,1.7415867
2258,1.5434244,0.652988,-0.13757094,-0.39719252,0.059268125,0,-0.009147965,1.7117691
2259,1.5404681,0.6528769,-0.13757094,-0.39719252,0.043176875,0,-0.009124115,1.6926343
2260,1.5373997,0.6527743,-0.13757094,-0.39719252,0.032265625,0,-0.009097465,1.6785787
2261,1.5342188,0.6526777,-0.13757094,-0.39719252,0.025655,0,-0.00906914,1.6687189
2262,1.5309385,0.6525852,-0.13757094,-0.39719252,0.07252875,0,-0.00903999,1.712249
2263,1.5274793,0.6524711,-0.13757094,-0.39719252,0.14625187,0,-0.00902061,1.7824182
2264,1.5238833,0.6523222,-0.13757094,-0.39719252,0.18119062,0,-0.00901696,1.8136157
2265,1.5203762,0.6521584,-0.13757094,-0.39719252,0.19056187,0,-0.00902041,1.8193126
2266,1.5170717,0.651994,-0.13757094,-0.39719252,0.17415125,0,-0.00902459,1.7994289
2267,1.5139824,0.6518406,-0.13757094,-0.39719252,0.13018687,0,-0.00902481,1.7522216
2268,1.5110793,0.651711,-0.13757094,-0.39719252,0.086078125,0,-0.009015665,1.7050893
2269,1.5082503,0.6516046,-0.13757094,-0.39719252,0.059268125,0,-0.008997165,1.6753624
2270,1.5053644,0.6515124,-0.13757094,-0.39719252,0.043176875,0,-0.008973615,1.6563166
2271,1.5023654,0.6514283,-0.13757094,-0.39719252,0.032265625,0,-0.008947265,1.6423486
2272,1.499253,0.65135,-0.13757094,-0.39719252,0.025655,0,-0.00891914,1.6325754
2273,1.4960405,0.6512756,-0.13757094,-0.39719252,0.07252875,0,-0.00889009,1.6761913
2274,1.4926492,0.6511794,-0.13757094,-0.39719252,0.14625187,0,-0.00887101,1.746446
2275,1.4891217,0.6510483,-0.13757094,-0.39719252,0.18119062,0,-0.00886756,1.7777296
2276,1.4856837,0.6509021,-0.13757094,-0.39719252,0.19056187,0,-0.00887111,1.7835131
2277,1.4824487,0.650755,-0.13757094,-0.39719252,0.17415125,0,-0.00887559,1.7637159
2278,1.4794283,0.6506187,-0.13757094,-0.39719252,0.13018687,0,-0.00887591,1.7165945
2279,1.476593,0.6505061,-0.13757094,-0.39719252,0.086078125,0,-0.008866965,1.6695468
2280,1.4738303,0.6504165,-0.13757094,-0.39719252,0.059268125,0,-0.008848665,1.6399028
2281,1.4710095,0.6503408,-0.13757094,-0.39719252,0.043176875,0,-0.008825315,1.6209384
2282,1.4680745,0.650273,-0.13757094,-0.39719252,0.032265625,0,-0.008799165,1.6070505
2283,1.4650253,0.6502108,-0.13757094,-0.39719252,0.025655,0,-0.00877114,1.5973565
2284,1.4618755,0.6501524,-0.13757094,-0.39719252,0.07252875,0,-0.00874239,1.6410508
2285,1.458547,0.6500719,-0.13757094,-0.39719252,0.14625187,0,-0.00872351,1.7113838
2286,1.455083,0.6499565,-0.13757094,-0.39719252,0.18119062,0,-0.00872026,1.7427464
2287,1.4517092,0.6498258,-0.13757094,-0.39719252,0.19056187,0,-0.00872391,1.7486095
2288,1.4485385,0.6496941,-0.13757094,-0.39719252,0.17415125,0,-0.00872859,1.7288918
2289,1.4455821,0.649573,-0.13757094,-0.39719252,0.13018687,0,-0.00872911,1.6818494
2290,1.4428098,0.6494753,-0.13757094,-0.39719252,0.086078125,0,-0.008720265,1.6348795
2291,1.4401088,0.6494005,-0.13757094,-0.39719252,0.059268125,0,-0.008702265,1.6053117
2292,1.4373484,0.6493393,-0.13757094,-0.39719252,0.043176875,0,-0.008679015,1.5864221
2293,1.4344728,0.6492859,-0.13757094,-0.39719252,0.032265625,0,-0.008653065,1.5726078
2294,1.4314823,0.649238,-0.13757094,-0.39719252,0.025655,0,-0.00862524,1.5629866
2295,1.4283908,0.6491935,-0.13757094,-0.39719252,0.07252875,0,-0.00859659,1.606753
2296,1.4251205,0.6491272,-0.13757094,-0.39719252,0.14625187,0,-0.00857791,1.6771582
2297,1.4217157,0.6490255,-0.13757094,-0.39719252,0.18119062,0,-0.00857486,1.7085935
2298,1.4184018,0.6489084,-0.13757094,-0.39719252,0.19056187,0,-0.00857861,1.71453
2299,1.4152912,0.6487903,-0.13757094,-0.39719252,0.17415125,0,-0.00858339,1.6948859
2300,1.4123946,0.6486826,-0.13757094,-0.39719252,0.13018687,0,-0.00858421,1.6479164
2301,1.4096811,0.6485981,-0.13757094,-0.39719252,0.086078125,0,-0.008575565,1.6010183
2302,1.4070376,0.6485363,-0.13757094,-0.39719252,0.059268125,0,-0.008557665,1.5715209
2303,1.4043336,0.6484879,-0.13757094,-0.39719252,0.043176875,0,-0.008534615,1.5527003
2304,1.4015134,0.6484472,-0.13757094,-0.39719252,0.032265625,0,-0.008508665,1.5389541
2305,1.3985776,0.648412,-0.13757094,-0.39719252,0.025655,0,-0.00848114,1.5294
2306,1.3955404,0.64838,-0.13757094,-0.39719252,0.07252875,0,-0.00845269,1.573233
2307,1.3923247,0.6483259,-0.13757094,-0.39719252,0.14625187,0,-0.00843411,1.6437049
2308,1.3889752,0.6482364,-0.13757094,-0.39719252,0.18119062,0,-0.00843116,1.6752076
2309,1.3857173,0.6481315,-0.13757094,-0.39719252,0.19056187,0,-0.00843511,1.6812121
