year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
2066,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.137337809,1.17683521,4.725657496,2.188462612,1.636593132,1,CMIP5
2066,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.021936659,3.01171406,13.81326445,6.635469499,4.720545268,1,CMIP5
2067,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.285957846,4.61544482,16.26858182,8.491801363,7.269361409,1,CMIP5
2067,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.129436944,0.849969727,4.560828532,2.109459581,1.572955286,1,CMIP5
2067,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.809799646,3.042489296,13.80131094,6.386306092,4.860530525,1,CMIP5
2068,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.649639562,4.470370887,17.77109611,8.822117265,7.391206724,1,CMIP5
2068,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.387334902,1.09197095,5.573660106,2.264773574,1.613749217,1,CMIP5
2068,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.976014957,2.98980035,13.84089046,6.561466345,4.691625797,1,CMIP5
2069,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.770389545,4.417153895,18.01422037,8.743776755,7.395485538,1,CMIP5
2069,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.203310788,0.920305064,4.894459255,2.127877377,1.590313248,1,CMIP5
2069,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.179362022,3.005170455,14.12405184,6.619690386,4.721832002,1,CMIP5
2070,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.691855722,4.665267147,18.07955403,8.911052909,7.76687552,1,CMIP5
2070,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.288109126,0.903850204,5.203811784,2.182224308,1.627875944,1,CMIP5
2070,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.02342602,3.071353383,13.94905045,6.732504342,5.006902803,1,CMIP5
2071,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.527381683,4.64418854,17.4456259,8.89091028,7.639610029,1,CMIP5
2071,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.239094241,0.9246819,5.094537142,2.208729928,1.677503534,1,CMIP5
2071,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.956733964,3.159172722,14.04316322,6.685913305,4.956246196,1,CMIP5
2072,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.551629678,4.812022455,17.54151553,8.812389782,7.567538661,1,CMIP5
2072,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.277213257,0.85998043,5.21270503,2.245234135,1.729485173,1,CMIP5
2072,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.879998217,3.142780858,13.88309281,6.571057876,4.99902029,1,CMIP5
2073,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.830527811,4.718986391,18.19526282,9.028813239,7.326671793,1,CMIP5
2073,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.425155067,1.111539942,5.782717071,2.292597737,1.662932891,1,CMIP5
2073,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.094644267,3.063034864,14.34145281,6.740015221,4.719871298,1,CMIP5
2074,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.756012774,4.832122061,18.26433896,8.934430008,7.703269577,1,CMIP5
2074,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.416474218,0.819696283,5.651488707,2.289023401,1.632673673,1,CMIP5
2074,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.992027124,3.199448142,14.06759935,6.649368581,4.858685732,1,CMIP5
2075,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.629574924,4.613920215,17.67882345,9.057496832,7.64134096,1,CMIP5
2075,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.270370905,1.053703072,5.23484443,2.270838906,1.65840135,1,CMIP5
2075,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.039942775,3.095599989,14.06761263,6.790812652,4.881153379,1,CMIP5
2076,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.674823557,4.763425855,18.21375843,9.001913332,7.581677186,1,CMIP5
2076,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.350443797,1.089798088,5.517662611,2.273475907,1.621345135,1,CMIP5
2076,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.962061244,3.142080361,13.88295436,6.732209399,4.936197898,1,CMIP5
2077,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.735683165,4.700465131,18.14708981,9.124037606,7.542517089,1,CMIP5
2077,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.295047401,1.289959215,5.404900387,2.293092355,1.639460068,1,CMIP5
2077,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.077423543,3.061004873,14.18950123,6.834816417,4.824426827,1,CMIP5
2078,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.54321285,4.620371921,17.10257287,8.913806153,7.581506184,1,CMIP5
2078,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.266996376,1.142526214,5.301339704,2.294871465,1.63266632,1,CMIP5
2078,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.933467134,2.987705623,14.19647648,6.622796003,4.809543783,1,CMIP5
2079,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.678675754,4.757263252,17.91141628,9.043192277,7.937442155,1,CMIP5
2079,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.234387738,1.010573285,5.195706791,2.327832698,1.72705328,1,CMIP5
2079,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.029470497,3.034973449,14.06508652,6.71925638,5.013966958,1,CMIP5
2080,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.670912969,4.729395085,17.78316789,9.079406607,7.878389487,1,CMIP5
2080,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.226282486,1.141484732,5.161987078,2.285081109,1.722001486,1,CMIP5
2080,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.058402354,3.007393687,14.18588085,6.798179966,4.975374696,1,CMIP5
2081,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.601854366,4.583402473,17.60395104,8.990635562,7.648397089,1,CMIP5
2081,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.380052236,1.15623135,5.690095589,2.345378867,1.69549929,1,CMIP5
2081,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.889089922,3.101907358,14.02687626,6.649099987,5.031853907,1,CMIP5
2082,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,5.009700042,4.72591313,19.25404226,9.273674902,7.799816274,1,CMIP5
2082,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.6235529,1.194207014,6.513587033,2.488940956,1.733902383,1,CMIP5
2082,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.064967987,3.101015795,14.07603299,6.788886504,4.812891133,1,CMIP5
2083,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.882728598,4.814266071,18.87218383,9.135813153,7.648913313,1,CMIP5
2083,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.359069765,0.988106055,5.522441176,2.323030877,1.722627596,1,CMIP5
2083,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.114181283,3.217118775,13.95000438,6.816966402,4.864998551,1,CMIP5
2084,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.731949128,4.740459055,18.10977911,9.035771311,7.733950311,1,CMIP5
2084,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.526766756,1.0704914,6.113842901,2.406519869,1.735800813,1,CMIP5
2084,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.933752328,3.185163082,14.1672138,6.633465617,4.791983474,1,CMIP5
2085,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.888889743,4.838272052,18.96636196,9.242476434,8.015542029,1,CMIP5
2085,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.459052547,1.127980192,5.964773743,2.441219223,1.759535906,1,CMIP5
2085,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.039358403,3.146179474,13.92331713,6.805527039,5.071419923,1,CMIP5
2086,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.853846926,4.702826058,18.91167384,9.215163413,7.853215675,1,CMIP5
2086,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.610109862,1.170459719,6.470382009,2.526011947,1.810744974,1,CMIP5
2086,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.904465667,3.000237751,13.59709998,6.693576613,4.847324168,1,CMIP5
2087,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.780247556,4.739890748,18.47758043,9.141366093,7.795348768,1,CMIP5
2087,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.475041169,1.133115235,5.995783617,2.449113115,1.752103094,1,CMIP5
2087,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.957014283,3.024535324,13.87190548,6.696501256,4.944572988,1,CMIP5
2088,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.709709885,4.453362679,18.1062306,9.087005975,7.805763836,1,CMIP5
2088,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.487617881,1.018979567,5.991318602,2.455887579,1.745527478,1,CMIP5
2088,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.938039769,3.027224036,13.77241809,6.635520873,4.7739723,1,CMIP5
2089,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.78152994,4.587143732,18.3654886,9.047513922,7.590634713,1,CMIP5
2089,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.543632172,0.995588085,6.216026769,2.442386198,1.808925375,1,CMIP5
2089,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.903826425,3.129172139,13.71089252,6.609215644,4.792001246,1,CMIP5
2090,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.547767258,4.761162968,17.49708499,8.963272188,7.834381819,1,CMIP5
2090,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.500840607,1.128381383,6.101472584,2.465498236,1.76724495,1,CMIP5
2090,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.791287866,3.041393139,13.8562747,6.502061124,4.728613573,1,CMIP5
2091,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.895309676,4.689999319,18.86995888,9.197480432,7.761657533,1,CMIP5
2091,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.49997429,1.074319734,6.074325149,2.445262736,1.852790792,1,CMIP5
2091,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,4.014184221,3.026174003,13.82620223,6.756458574,4.899633967,1,CMIP5
2092,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.492053116,4.783232411,17.34689518,9.070115368,7.858640045,1,CMIP5
2092,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.29228242,1.195209133,5.443675429,2.444042934,1.826756786,1,CMIP5
2092,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.86184231,3.096172947,13.65924381,6.630764608,4.814533319,1,CMIP5
2093,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.705043554,4.674518365,18.14530985,9.108259094,7.799756235,1,CMIP5
2093,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.45064912,1.137516995,5.936389627,2.488465669,1.808423417,1,CMIP5
2093,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.932777994,3.019516869,13.74205546,6.624444202,4.671201041,1,CMIP5
2094,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.727547245,4.569636689,18.11058922,9.081836634,7.730952676,1,CMIP5
2094,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.475793497,1.034902944,5.96796354,2.466114719,1.783918251,1,CMIP5
2094,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.953665976,3.099767172,13.93715763,6.62029579,4.722831266,1,CMIP5
2095,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.711505297,4.775522114,18.40042601,9.16097663,7.841180641,1,CMIP5
2095,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.544451824,1.148592385,6.264185526,2.493092345,1.807008686,1,CMIP5
2095,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.863662376,3.125745261,13.66372708,6.672111337,4.863286608,1,CMIP5
2096,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.751432832,4.80191593,18.42648645,9.132661614,7.662282059,1,CMIP5
2096,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.505997776,1.203632432,6.164194753,2.512779352,1.843682179,1,CMIP5
2096,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.899428848,3.098227094,13.6228921,6.624301563,4.646980129,1,CMIP5
2097,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.910627548,4.762679971,19.02664098,9.061678915,7.397035264,1,CMIP5
2097,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.556860759,1.128527318,6.325522122,2.481254777,1.773040518,1,CMIP5
2097,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.974335335,3.053152547,13.56521638,6.584632909,4.659564333,1,CMIP5
2098,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.541328223,4.676690231,17.70151794,9.020241881,7.628843307,1,CMIP5
2098,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.401820558,1.200934618,5.835826057,2.489306152,1.84694253,1,CMIP5
2098,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.792566966,3.109828285,13.32734861,6.535338001,4.686008584,1,CMIP5
2099,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.508625962,4.673674446,17.17385113,9.040807808,7.68560808,1,CMIP5
2099,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.378155827,1.207410403,5.769498944,2.4618568,1.996093288,1,CMIP5
2099,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.787079589,3.157842503,13.73954831,6.583100139,4.659399606,1,CMIP5
2100,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,4.689446124,4.540553618,18.27089971,8.95786924,7.855693335,1,CMIP5
2100,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,1.29490908,1.143102217,5.384982109,2.41557024,1.782819547,1,CMIP5
2100,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,3.9791438,2.852714112,13.16504983,6.546849019,4.654621893,1,CMIP5
2101,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.473706664,4.782686214,7.995221454,6.892293825,7.395633815,1,CMIP5
2101,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.433689932,1.893776303,2.91537634,2.498392437,2.592208553,1,CMIP5
2101,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.106891252,2.888910226,5.463102554,4.403400259,4.630794128,1,CMIP5
2102,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.421209024,4.878281391,8.118231728,6.896827619,7.295398678,1,CMIP5
2102,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.49363068,1.792636567,2.937890174,2.477947562,2.590631754,1,CMIP5
2102,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.054584651,3.085645448,5.638098575,4.428708363,4.495544714,1,CMIP5
2103,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.481625447,5.0083766,8.544860822,6.972078067,7.167537422,1,CMIP5
2103,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.526821882,1.754521783,2.973928822,2.509706613,2.655187923,1,CMIP5
2103,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.064465367,3.253855479,5.842302888,4.4720733,4.396067417,1,CMIP5
2104,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.5850466,4.918055956,8.538234827,7.085030598,7.441915805,1,CMIP5
2104,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.586081146,1.839909161,3.25920772,2.619079598,2.688600755,1,CMIP5
2104,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.123542988,3.078146752,5.805270788,4.476257599,4.510806428,1,CMIP5
2105,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.448444197,4.879132196,8.215690993,6.93386883,7.320326065,1,CMIP5
2105,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.482497582,1.797690558,2.887580838,2.502397514,2.66215933,1,CMIP5
2105,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.013245263,3.081442468,5.518993242,4.440849387,4.581480919,1,CMIP5
2106,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.493445182,4.702186521,8.217842511,6.806481408,7.152948301,1,CMIP5
2106,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.596027422,1.64345901,2.997893119,2.512964233,2.705252402,1,CMIP5
2106,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.009001785,3.058728017,5.529927797,4.303696464,4.313065021,1,CMIP5
2107,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.79321854,4.398360809,8.3941681,6.942620735,7.488977015,1,CMIP5
2107,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.658800346,1.610111507,3.14379267,2.554325259,2.73169843,1,CMIP5
2107,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.208570059,2.788249333,5.654730669,4.3985652,4.5756404,1,CMIP5
2108,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.686206633,4.544309429,8.339751542,6.93603624,7.430041995,1,CMIP5
2108,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.560243347,1.743326317,3.009540863,2.561374586,2.746315583,1,CMIP5
2108,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.169115356,2.800982914,5.553715118,4.384573054,4.591797093,1,CMIP5
2109,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.629731649,4.629511483,8.471310739,6.856680971,7.162950831,1,CMIP5
2109,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.502702756,1.911116132,3.063653881,2.63059474,2.773804474,1,CMIP5
2109,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.192746233,2.718394836,5.620298047,4.23637163,4.303396819,1,CMIP5
2110,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.477581459,4.819883138,8.300214897,6.860145167,7.160241316,1,CMIP5
2110,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.492673578,1.79298625,2.883251466,2.520997428,2.703875997,1,CMIP5
2110,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.060927776,3.026897447,5.602012893,4.349012855,4.383570541,1,CMIP5
2111,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.453082481,4.809942936,8.117088782,6.847854068,7.232192277,1,CMIP5
2111,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.530464722,1.890400359,3.184859775,2.572652154,2.607674241,1,CMIP5
2111,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.052247946,2.919542705,5.482398828,4.285278295,4.369585823,1,CMIP5
2112,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.486405313,4.665758991,8.174186629,6.764059772,7.108146734,1,CMIP5
2112,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.49658536,1.711114473,2.788789695,2.44852276,2.647093437,1,CMIP5
2112,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.065496361,2.954644836,5.553340864,4.325013409,4.396033968,1,CMIP5
2113,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.578787361,4.863385422,8.288074963,7.046023748,7.516317304,1,CMIP5
2113,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.657620041,1.680455094,3.230132397,2.605450903,2.755608061,1,CMIP5
2113,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.035900331,3.18293043,5.58927177,4.451403358,4.516705616,1,CMIP5
2114,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.587616817,4.619962285,8.311465187,6.859800574,7.253887413,1,CMIP5
2114,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.591967564,1.751320681,3.101924646,2.613163281,2.799703899,1,CMIP5
2114,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.083471344,2.868641233,5.508472269,4.257286129,4.326015507,1,CMIP5
2115,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.684068717,4.427735371,8.241777951,6.850266523,7.365776386,1,CMIP5
2115,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.656731571,1.736333007,3.292064707,2.653563257,2.792927657,1,CMIP5
2115,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.156576847,2.691402041,5.503845476,4.207919109,4.31821446,1,CMIP5
2116,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.698229916,4.637010493,8.431564039,7.034079091,7.533870916,1,CMIP5
2116,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.610257096,1.964212815,3.449468882,2.766523767,2.826206685,1,CMIP5
2116,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.215240363,2.672797815,5.605060207,4.27894183,4.418954649,1,CMIP5
2117,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.710579461,4.47209534,8.605331902,6.781747777,7.024781933,1,CMIP5
2117,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.596520052,1.751365971,3.049006127,2.637604201,2.875022354,1,CMIP5
2117,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.237026714,2.720729181,5.737519425,4.155181185,4.081238067,1,CMIP5
2118,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.492791308,4.821439125,8.407472603,6.861206135,7.107956406,1,CMIP5
2118,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.525581679,1.809504015,2.886572251,2.597037146,2.846036158,1,CMIP5
2118,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.025302484,3.011935804,5.520898765,4.274456755,4.282496227,1,CMIP5
2119,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.580901928,4.599846822,8.147111179,6.848149345,7.32281969,1,CMIP5
2119,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.580077347,1.791447859,3.117109098,2.634134296,2.813990113,1,CMIP5
2119,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.073477917,2.808399483,5.359464688,4.22483048,4.365728874,1,CMIP5
2120,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.586951629,4.735528449,8.511384877,6.907928109,7.192399555,1,CMIP5
2120,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.569364161,1.902929784,3.205691952,2.715033754,2.87575664,1,CMIP5
2120,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.10317017,2.832599953,5.534125784,4.203782527,4.224202186,1,CMIP5
2121,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.365268024,4.84331697,8.062594998,6.768388645,7.083821307,1,CMIP5
2121,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.508820465,1.891890755,3.001661021,2.645739703,2.844703519,1,CMIP5
2121,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,0.914096619,2.951426416,5.182159711,4.133238743,4.199684423,1,CMIP5
2122,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.308682026,4.748529026,7.757053249,6.554759573,6.856728008,1,CMIP5
2122,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.451760222,2.024252648,3.127548582,2.593281102,2.610661589,1,CMIP5
2122,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.007207628,2.72427611,5.181195532,3.972076808,3.991417796,1,CMIP5
2123,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.418782776,4.820294781,8.046701878,6.790469018,7.147439706,1,CMIP5
2123,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.48753298,1.908478168,3.074941073,2.567051592,2.642393563,1,CMIP5
2123,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.062679092,2.911816951,5.475166214,4.23383217,4.274172758,1,CMIP5
2124,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.200170273,4.8050789,7.497584558,6.543111328,6.934890928,1,CMIP5
2124,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.490880463,1.88586963,3.039634538,2.513597418,2.564442751,1,CMIP5
2124,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,0.886373564,2.919209365,5.086378639,4.040043933,4.077293865,1,CMIP5
2125,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.46094036,4.541660696,8.008634073,6.588315473,6.901483561,1,CMIP5
2125,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.591209526,1.729533665,3.070787849,2.569936716,2.739712675,1,CMIP5
2125,fgco2,ocean,fgco2_LL,rcp85,PgC/yr,Simulated,LL,1.064492725,2.812127091,5.398938953,4.02955918,3.953585337,1,CMIP5
2126,fgco2,ocean,fgco2,rcp85,PgC/yr,Simulated,global,1.404724565,4.795009128,7.945898725,6.769490912,7.168527898,1,CMIP5
2126,fgco2,ocean,fgco2_HL,rcp85,PgC/yr,Simulated,HL,0.534257921,1.874998406,3.122699025,2.595947479,2.693046243,1,CMIP5
