# MAGICC6 RCP 6,,,,,,,
# Total Including Volcanic forcing W/m2,,,,,,,
year,value,vtag,units,ctag,type,Scenario,model
2101,5.50E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2102,5.52E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2103,5.54E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2104,5.57E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2105,5.59E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2106,5.61E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2107,5.62E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2108,5.64E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2109,5.66E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2110,5.68E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2111,5.70E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2112,5.72E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2113,5.73E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2114,5.75E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2115,5.77E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2116,5.78E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2117,5.80E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2118,5.81E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2119,5.83E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2120,5.84E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2121,5.86E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2122,5.87E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2123,5.88E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2124,5.90E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2125,5.91E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2126,5.92E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2127,5.93E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2128,5.94E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2129,5.95E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2130,5.96E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2131,5.97E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2132,5.98E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2133,5.98E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2134,5.99E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2135,6.00E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2136,6.01E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2137,6.01E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2138,6.02E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2139,6.02E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2140,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2141,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2142,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2143,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2144,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2145,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2146,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2147,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2148,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2149,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2150,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2151,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2152,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2153,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2154,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2155,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2156,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2157,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2158,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2159,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2160,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2161,6.05E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2162,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2163,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2164,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2165,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2166,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2167,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2168,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2169,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2170,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2171,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2172,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2173,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2174,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2175,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2176,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2177,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2178,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2179,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2180,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2181,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2182,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2183,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2184,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2185,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2186,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2187,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2188,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2189,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2190,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2191,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2192,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2193,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2194,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2195,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2196,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2197,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2198,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2199,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2200,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2201,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2202,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2203,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2204,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2205,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2206,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2207,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2208,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2209,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2210,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2211,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2212,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2213,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2214,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2215,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2216,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2217,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2218,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2219,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2220,6.04E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2221,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2222,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2223,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2224,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2225,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2226,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2227,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2228,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2229,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2230,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2231,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2232,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2233,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2234,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2235,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2236,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2237,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2238,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2239,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2240,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2241,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2242,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2243,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2244,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2245,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2246,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2247,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2248,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2249,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2250,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2251,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2252,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2253,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2254,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2255,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2256,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2257,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2258,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2259,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2260,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2261,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2262,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2263,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2264,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2265,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2266,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2267,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2268,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2269,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2270,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2271,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2272,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2273,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2274,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2275,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2276,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2277,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2278,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2279,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2280,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2281,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2282,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2283,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2284,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2285,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2286,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2287,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2288,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2289,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2290,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2291,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2292,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2293,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2294,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2295,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2296,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2297,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2298,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2299,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
2300,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp60,MAGICC6
